Date,Price
12/24/2008,365.4149378
12/25/2008,351.6
12/26/2008,375.5884956
12/27/2008,386.6045198
12/28/2008,373.6814159
12/29/2008,385.7603687
12/30/2008,365.0319149
12/31/2008,399.7356322
1/1/2009,345.736014
1/2/2009,357.3296875
1/3/2009,360.9261745
1/4/2009,344.7959184
1/5/2009,369.5383065
1/6/2009,365.4467681
1/7/2009,358.8794212
1/8/2009,339.5900383
1/9/2009,372.9937107
1/10/2009,358.264881
1/11/2009,370.5659341
1/12/2009,401.9196141
1/13/2009,385.579661
1/14/2009,367.229249
1/15/2009,369.3618881
1/16/2009,382.3104575
1/17/2009,373.3806228
1/18/2009,357.6810811
1/19/2009,360.8443709
1/20/2009,362.7968254
1/21/2009,360.6756757
1/22/2009,359.6226766
1/23/2009,368.3528302
1/24/2009,366.2324219
1/25/2009,377.7043796
1/26/2009,372.8291139
1/27/2009,378.425
1/28/2009,354.3963636
1/29/2009,375.8267857
1/30/2009,369.0368217
1/31/2009,370.8055556
2/1/2009,355.5477528
2/2/2009,377.993266
2/3/2009,355.9473684
2/4/2009,359.1683168
2/5/2009,367.5775076
2/6/2009,352.5744681
2/7/2009,356.0846395
2/8/2009,355.7512195
2/9/2009,353.6601307
2/10/2009,367.3780488
2/11/2009,362.5845697
2/12/2009,355.8911765
2/13/2009,363.5235988
2/14/2009,359.9591078
2/15/2009,380.4387755
2/16/2009,372.006192
2/17/2009,376.3152866
2/18/2009,373.5684039
2/19/2009,369.7711039
2/20/2009,382.0758514
2/21/2009,379.1033333
2/22/2009,390.7171429
2/23/2009,371.2278226
2/24/2009,383.1955128
2/25/2009,401.6676647
2/26/2009,403.712766
2/27/2009,403.1470588
2/28/2009,406.75
3/1/2009,415.7885572
3/2/2009,419.2582583
3/3/2009,423.816358
3/4/2009,424.0266272
3/5/2009,427.4755352
3/6/2009,433.8277439
3/7/2009,445.7665505
3/8/2009,446.2440476
3/9/2009,464.9653979
3/10/2009,435.0045872
3/11/2009,460.8169014
3/12/2009,472.7230483
3/13/2009,457.3613707
3/14/2009,447.7457627
3/15/2009,490.155914
3/16/2009,466.2464589
3/17/2009,467.4281525
3/18/2009,480.3930636
3/19/2009,487.1306818
3/20/2009,487.7320442
3/21/2009,498.158147
3/22/2009,503.3401015
3/23/2009,510.3818182
3/24/2009,516.0371517
3/25/2009,522.3872404
3/26/2009,529.0669782
3/27/2009,532.3591549
3/28/2009,526.9666667
3/29/2009,575.5555556
3/30/2009,567.6645367
3/31/2009,567.2981818
4/1/2009,581.338558
4/2/2009,576.9283668
4/3/2009,588.4991554
4/4/2009,599.132764
4/5/2009,616.425
4/6/2009,630.2296875
4/7/2009,619.3881119
4/8/2009,634.4937888
4/9/2009,642.5113269
4/10/2009,635.9963235
4/11/2009,650.0978261
4/12/2009,653.3172043
4/13/2009,692.4881757
4/14/2009,651.2677824
4/15/2009,675.0777385
4/16/2009,692.8767123
4/17/2009,711.5562914
4/18/2009,721.2912281
4/19/2009,716.5513514
4/20/2009,734.2282958
4/21/2009,729.3591549
4/22/2009,744.1525424
4/23/2009,738.8072727
4/24/2009,747.1157895
4/25/2009,753.2180451
4/26/2009,773.664557
4/27/2009,763.5888889
4/28/2009,762.7604167
4/29/2009,765.0918728
4/30/2009,761.9818182
5/1/2009,722.2350746
5/2/2009,757.4567308
5/3/2009,740.839779
5/4/2009,758.8492063
5/5/2009,765.0314465
5/6/2009,785.1666667
5/7/2009,797.0424354
5/8/2009,771.8934426
5/9/2009,743.9225941
5/10/2009,769.436747
5/11/2009,776.3643791
5/12/2009,772.0599315
5/13/2009,803.8858268
5/14/2009,788.3653846
5/15/2009,786.5742049
5/16/2009,776.2387755
5/17/2009,766.2116564
5/18/2009,811.0431894
5/19/2009,793.2739274
5/20/2009,797.8936877
5/21/2009,800.714511
5/22/2009,813.1009772
5/23/2009,810.1398601
5/24/2009,804.8397436
5/25/2009,823.486532
5/26/2009,805.212766
5/27/2009,805.8591549
5/28/2009,811.6328671
5/29/2009,822.5741445
5/30/2009,832.8119266
5/31/2009,861.3818182
6/1/2009,838.2570423
6/2/2009,823.9253472
6/3/2009,838.5182724
6/4/2009,858.216443
6/5/2009,852.3516667
6/6/2009,846.8884892
6/7/2009,852.7580645
6/8/2009,880.679868
6/9/2009,871.9421222
6/10/2009,865.096875
6/11/2009,884.1803797
6/12/2009,885.2232704
6/13/2009,871.9761905
6/14/2009,880.224359
6/15/2009,909.6900312
6/16/2009,924.7989691
6/17/2009,912.6135693
6/18/2009,915.2236422
6/19/2009,932.8585209
6/20/2009,928.0780142
6/21/2009,911.2179487
6/22/2009,942.85
6/23/2009,947.2066667
6/24/2009,933.752443
6/25/2009,960.9719551
6/26/2009,957.2175
6/27/2009,957.0223048
6/28/2009,978.9166667
6/29/2009,962.5034483
6/30/2009,969.1755725
7/1/2009,966.7591463
7/2/2009,982.3484848
7/3/2009,976.5405405
7/4/2009,981.0289389
7/5/2009,972.7865169
7/6/2009,986.9985423
7/7/2009,1004.231975
7/8/2009,1008.945869
7/9/2009,1018.946328
7/10/2009,1021.747059
7/11/2009,998.0202952
7/12/2009,1022.199405
7/13/2009,1027.89939
7/14/2009,1026.602374
7/15/2009,1022.084615
7/16/2009,1022.97561
7/17/2009,1026.158879
7/18/2009,1034.096215
7/19/2009,994.7787356
7/20/2009,1024.058462
7/21/2009,1027.787302
7/22/2009,1026.066038
7/23/2009,1031.195286
7/24/2009,1045.677741
7/25/2009,1041.181507
7/26/2009,1047.559211
7/27/2009,1045.376147
7/28/2009,1029.450658
7/29/2009,1028.778997
7/30/2009,1016.34918
7/31/2009,1028.427007
8/1/2009,1033.149206
8/2/2009,1006.725
8/3/2009,1020.349112
8/4/2009,1020.14121
8/5/2009,1015.698718
8/6/2009,1034.35942
8/7/2009,1018.903614
8/8/2009,994.8754579
8/9/2009,999.9488636
8/10/2009,1023.931548
8/11/2009,1031.19174
8/12/2009,1021.072254
8/13/2009,1001.818471
8/14/2009,1021.140221
8/15/2009,975.6104651
8/16/2009,998.8353293
8/17/2009,1031.083582
8/18/2009,1026.975232
8/19/2009,1013.0721
8/20/2009,1038.587963
8/21/2009,1037.248494
8/22/2009,1022.325503
8/23/2009,1029.918675
8/24/2009,1040.9625
8/25/2009,1059.814815
8/26/2009,1049.14095
8/27/2009,1074.310145
8/28/2009,1071.171131
8/29/2009,1064.416667
8/30/2009,1093.970803
8/31/2009,1107.229452
9/1/2009,1117.903846
9/2/2009,1117.299157
9/3/2009,1139.623955
9/4/2009,1143.207101
9/5/2009,1120.525994
9/6/2009,1152.175532
9/7/2009,1165.394444
9/8/2009,1169.945205
9/9/2009,1162.008547
9/10/2009,1188.872493
9/11/2009,1177.959155
9/12/2009,1164.519934
9/13/2009,1180.674863
9/14/2009,1210.852368
9/15/2009,1222.442771
9/16/2009,1233.370317
9/17/2009,1246.054896
9/18/2009,1260.864516
9/19/2009,1258.972313
9/20/2009,1271.125
9/21/2009,1219.793651
9/22/2009,1292.951429
9/23/2009,1304.511461
9/24/2009,1287.854532
9/25/2009,1265.29932
9/26/2009,1256.391459
9/27/2009,1316.89781
9/28/2009,1220.126126
9/29/2009,1292.393548
9/30/2009,1303.586022
10/1/2009,1326.328612
10/2/2009,1275.665399
10/3/2009,1281.389728
10/4/2009,1324.241573
10/5/2009,1337.512329
10/6/2009,1335.457746
10/7/2009,1350.315574
10/8/2009,1350.504032
10/9/2009,1361.65896
10/10/2009,1329.697279
10/11/2009,1356.666667
10/12/2009,1373.177612
10/13/2009,1367.355799
10/14/2009,1371.875
10/15/2009,1370.757184
10/16/2009,1366.474551
10/17/2009,1320.701923
10/18/2009,1367.932331
10/19/2009,1389.653846
10/20/2009,1388.567568
10/21/2009,1396.101156
10/22/2009,1395.034682
10/23/2009,1407.187316
10/24/2009,1345.29698
10/25/2009,1418.740385
10/26/2009,1384.478723
10/27/2009,1423.759434
10/28/2009,1421.005988
10/29/2009,1436.627389
10/30/2009,1445.840323
10/31/2009,1424.404564
11/1/2009,1435.630814
11/2/2009,1442.90146
11/3/2009,1470.53681
11/4/2009,1422.991501
11/5/2009,1438.55597
11/6/2009,1412.127143
11/7/2009,1382.492424
11/8/2009,1392.791444
11/9/2009,1346.972727
11/10/2009,1349.671642
11/11/2009,1324.771186
11/12/2009,1312.442857
11/13/2009,1334.609792
11/14/2009,1275.523466
11/15/2009,1294.549133
11/16/2009,1290.779624
11/17/2009,1272.955202
11/18/2009,1236.366279
11/19/2009,1239.453125
11/20/2009,1209.81268
11/21/2009,1167.892537
11/22/2009,1138.796089
11/23/2009,1132.76513
11/24/2009,1135.443333
11/25/2009,1137.790503
11/26/2009,1135.640141
11/27/2009,1114.125373
11/28/2009,1145.791667
11/29/2009,1167.0625
11/30/2009,1149.613014
12/1/2009,1164.057971
12/2/2009,1165.78635
12/3/2009,1187.126374
12/4/2009,1159.101695
12/5/2009,1166.146417
12/6/2009,1126.688172
12/7/2009,1145.920613
12/8/2009,1132.125352
12/9/2009,1102.356354
12/10/2009,1087.606648
12/11/2009,1068.30117
12/12/2009,1005.225256
12/13/2009,1040.616766
12/14/2009,1068.319444
12/15/2009,1045.607784
12/16/2009,999.4899135
12/17/2009,990.022409
12/18/2009,989.4132231
12/19/2009,953.7616099
12/20/2009,935.3030303
12/21/2009,944.2108696
12/22/2009,907.2971014
12/23/2009,869.300578
12/24/2009,864.0851735
12/25/2009,788.0042918
12/26/2009,846.9184397
12/27/2009,848.75
12/28/2009,817.7024793
12/29/2009,784.3451957
12/30/2009,816.1571429
12/31/2009,796.023622
1/1/2010,762.089779
1/2/2010,765.1005917
1/3/2010,738.5430108
1/4/2010,764.5365854
1/5/2010,778.4497041
1/6/2010,739.1867008
1/7/2010,711.6726804
1/8/2010,710.0751295
1/9/2010,611.0216346
1/10/2010,639.6360104
1/11/2010,652.6057441
1/12/2010,646.5122616
1/13/2010,662.4078212
1/14/2010,635.4591195
1/15/2010,617.2218845
1/16/2010,623.9973046
1/17/2010,570.6481481
1/18/2010,624.0138122
1/19/2010,622.118863
1/20/2010,593.9239437
1/21/2010,579.7794872
1/22/2010,582.4175127
1/23/2010,590.9117647
1/24/2010,532.7900943
1/25/2010,569.8443272
1/26/2010,492.5
1/27/2010,546.6528117
1/28/2010,535.0363409
1/29/2010,527.4058355
1/30/2010,535.06875
1/31/2010,507.9872611
2/1/2010,515.2120823
2/2/2010,503.0973236
2/3/2010,500.3418014
2/4/2010,500.972488
2/5/2010,487.0310263
2/6/2010,493.1230366
2/7/2010,447.8782609
2/8/2010,495.6714628
2/9/2010,473.3219512
2/10/2010,480.7476415
2/11/2010,475.0084951
2/12/2010,420.5611285
2/13/2010,451.505988
2/14/2010,424.8288288
2/15/2010,491.1295844
2/16/2010,471.9516908
2/17/2010,457.2978208
2/18/2010,457.9570406
2/19/2010,446.9696203
2/20/2010,450.2113402
2/21/2010,408.4840183
2/22/2010,451.8505291
2/23/2010,448.6515957
2/24/2010,427.3215385
2/25/2010,436.6495098
2/26/2010,403.2860892
2/27/2010,415.9122517
2/28/2010,410.0460526
3/1/2010,436.4375
3/2/2010,412.2770833
3/3/2010,424
3/4/2010,426.8417874
3/5/2010,424.243932
3/6/2010,426.4973958
3/7/2010,382.4087137
3/8/2010,421.6674641
3/9/2010,429.2602906
3/10/2010,431.6561772
3/11/2010,428.9599515
3/12/2010,424.839372
3/13/2010,388.7774566
3/14/2010,379.8362832
3/15/2010,424.5253807
3/16/2010,409.9338422
3/17/2010,404.4384615
3/18/2010,409.8084337
3/19/2010,406.7293689
3/20/2010,412.9423559
3/21/2010,362.0472103
3/22/2010,402.3055556
3/23/2010,399.63875
3/24/2010,388.2910663
3/25/2010,396.0189873
3/26/2010,395.9700748
3/27/2010,393.5224719
3/28/2010,361.5828571
3/29/2010,421.4642857
3/30/2010,392.3644737
3/31/2010,400.1014493
4/1/2010,386.906015
4/2/2010,371.9207493
4/3/2010,409.4521411
4/4/2010,371.8916309
4/5/2010,408.5970516
4/6/2010,409.1418269
4/7/2010,403.2243902
4/8/2010,408.7940447
4/9/2010,409.1811594
4/10/2010,396.0584615
4/11/2010,372.1454545
4/12/2010,418.5167959
4/13/2010,426.7474747
4/14/2010,403.433657
4/15/2010,421.9211268
4/16/2010,435.2437186
4/17/2010,432.9618529
4/18/2010,397.8590909
4/19/2010,430.9765013
4/20/2010,435.1378446
4/21/2010,431.0420792
4/22/2010,443.3769231
4/23/2010,450.4763158
4/24/2010,442.9011976
4/25/2010,431.3056995
4/26/2010,455.2479893
4/27/2010,452.3442623
4/28/2010,458.4032258
4/29/2010,471.0245902
4/30/2010,468.3888889
5/1/2010,443.4018987
5/2/2010,440.8037383
5/3/2010,496.9858247
5/4/2010,499.5582278
5/5/2010,489.4151899
5/6/2010,497.0341772
5/7/2010,492.9731183
5/8/2010,481.1980198
5/9/2010,456.7391304
5/10/2010,516.3870968
5/11/2010,522.1661538
5/12/2010,501.81375
5/13/2010,497.3463476
5/14/2010,513.5595855
5/15/2010,509.3579235
5/16/2010,476.354067
5/17/2010,521.610687
5/18/2010,525.7079208
5/19/2010,518.9100985
5/20/2010,523.479064
5/21/2010,507.755
5/22/2010,522.5971429
5/23/2010,492.9626168
5/24/2010,522.9808673
5/25/2010,538.1002445
5/26/2010,520.6282723
5/27/2010,527.3804348
5/28/2010,520.7702703
5/29/2010,529.1586826
5/30/2010,494.672619
5/31/2010,530.5073965
6/1/2010,535.4031863
6/2/2010,533.1968215
6/3/2010,527.9038005
6/4/2010,533.6021127
6/5/2010,531.7116402
6/6/2010,513.9360731
6/7/2010,537.576087
6/8/2010,548.3568019
6/9/2010,539.2043269
6/10/2010,544.8443627
6/11/2010,543.8692308
6/12/2010,511.9376947
6/13/2010,507.4663677
6/14/2010,546.9093199
6/15/2010,555.2957393
6/16/2010,548.3293269
6/17/2010,553.4708738
6/18/2010,558.9746193
6/19/2010,548.460274
6/20/2010,516.4200913
6/21/2010,548.0126904
6/22/2010,565.6277108
6/23/2010,559.906326
6/24/2010,560.5870647
6/25/2010,568.6954315
6/26/2010,530.8222222
6/27/2010,551.757732
6/28/2010,563.5269923
6/29/2010,569.8659794
6/30/2010,560.2676056
7/1/2010,572.6479592
7/2/2010,570.8641975
7/3/2010,572.5285326
7/4/2010,544.1478261
7/5/2010,557.1179577
7/6/2010,582.9747475
7/7/2010,565.8729017
7/8/2010,569.239759
7/9/2010,580.6381418
7/10/2010,551.4704142
7/11/2010,538.220339
7/12/2010,575.4120482
7/13/2010,585.9118388
7/14/2010,576.679803
7/15/2010,590.9101563
7/16/2010,582.1031332
7/17/2010,577.8536585
7/18/2010,539.6902655
7/19/2010,568.342033
7/20/2010,594.8232984
7/21/2010,579.8664021
7/22/2010,594.156658
7/23/2010,607.0623269
7/24/2010,578.2507463
7/25/2010,556.40625
7/26/2010,554.7718579
7/27/2010,584.688
7/28/2010,575.2638522
7/29/2010,558.630137
7/30/2010,576.2108108
7/31/2010,566.0582192
8/1/2010,540.9911894
8/2/2010,560.8842239
8/3/2010,558.3428928
8/4/2010,549.9852217
8/5/2010,569.9491315
8/6/2010,556.7755102
8/7/2010,558.1338028
8/8/2010,516.5791855
8/9/2010,533.3717277
8/10/2010,545.635
8/11/2010,550.15
8/12/2010,539.6950904
8/13/2010,533.1662198
8/14/2010,502.445614
8/15/2010,503.1897436
8/16/2010,529.5281174
8/17/2010,533.2324121
8/18/2010,515.3282828
8/19/2010,534.1374046
8/20/2010,533.0862944
8/21/2010,536.1859155
8/22/2010,486.3744076
8/23/2010,525.2084433
8/24/2010,512.828125
8/25/2010,526.3792651
8/26/2010,540.9514067
8/27/2010,530.2146667
8/28/2010,533.4076246
8/29/2010,504.4047619
8/30/2010,545.6477273
8/31/2010,552.7269841
9/1/2010,520.5964912
9/2/2010,534.3134796
9/3/2010,526.4973046
9/4/2010,542.8183024
9/5/2010,516.745614
9/6/2010,546.1345178
9/7/2010,518.3378378
9/8/2010,549.7862408
9/9/2010,547.762963
9/10/2010,498.2079772
9/11/2010,502.2893773
9/12/2010,516.2568807
9/13/2010,559.0584416
9/14/2010,572.9962025
9/15/2010,577.1594595
9/16/2010,570.2411924
9/17/2010,572.2863248
9/18/2010,576.0261628
9/19/2010,551.5791855
9/20/2010,604.0889423
9/21/2010,589.6457286
9/22/2010,603.8283582
9/23/2010,621.1822785
9/24/2010,626.842615
9/25/2010,619.7065527
9/26/2010,651.4059406
9/27/2010,648.105198
9/28/2010,661.95
9/29/2010,679.8544776
9/30/2010,684.4380403
10/1/2010,676.7002653
10/2/2010,618.9323843
10/3/2010,631.5374449
10/4/2010,667.6550868
10/5/2010,675.7705736
10/6/2010,675.7004831
10/7/2010,690.2780899
10/8/2010,701.0280899
10/9/2010,672.7124183
10/10/2010,652.2882883
10/11/2010,679.1875
10/12/2010,687.1959799
10/13/2010,673.3633952
10/14/2010,688.0703812
10/15/2010,682.9351032
10/16/2010,667.090301
10/17/2010,630.8641304
10/18/2010,676.8386167
10/19/2010,675.448468
10/20/2010,681.5473684
10/21/2010,715.8808864
10/22/2010,676.4080268
10/23/2010,666.4042553
10/24/2010,664.2763819
10/25/2010,669.3117978
10/26/2010,683.1008174
10/27/2010,673.5475543
10/28/2010,684.3411602
10/29/2010,680.2235294
10/30/2010,694.9577922
10/31/2010,680.1363636
11/1/2010,710.636612
11/2/2010,713.38
11/3/2010,714.3582474
11/4/2010,718.6801075
11/5/2010,659.1838565
11/6/2010,725.1806167
11/7/2010,676.0932642
11/8/2010,713.3461538
11/9/2010,732.7227979
11/10/2010,703.6213333
11/11/2010,744.3509235
11/12/2010,716.2561308
11/13/2010,675.2741935
11/14/2010,681.3133641
11/15/2010,734.3443526
11/16/2010,717.6639118
11/17/2010,683.1572438
11/18/2010,732.6506667
11/19/2010,749.592246
11/20/2010,745.0868347
11/21/2010,698.9663462
11/22/2010,751.6293333
11/23/2010,774.1364903
11/24/2010,757.542735
11/25/2010,784.5428571
11/26/2010,765.7432432
11/27/2010,726.8952802
11/28/2010,707.3103448
11/29/2010,760.1138329
11/30/2010,784.1351351
12/1/2010,758.9035088
12/2/2010,760.2982885
12/3/2010,736
12/4/2010,703.9354839
12/5/2010,662.5198238
12/6/2010,729.0283505
12/7/2010,719.4739454
12/8/2010,726.7760814
12/9/2010,743.5314861
12/10/2010,694.2114362
12/11/2010,653.8874598
12/12/2010,666.9904306
12/13/2010,690.1075269
12/14/2010,706.0336134
12/15/2010,676.2905759
12/16/2010,642.2647887
12/17/2010,606.2222222
12/18/2010,623.3106509
12/19/2010,602.1506849
12/20/2010,662.1324675
12/21/2010,630.2356021
12/22/2010,628.7254408
12/23/2010,646.5529716
12/24/2010,600.2903226
12/25/2010,532.4229391
12/26/2010,562.2349727
12/27/2010,605.8314607
12/28/2010,607.0485714
12/29/2010,594.5457227
12/30/2010,611.4123077
12/31/2010,604.4322344
1/1/2011,581.5012987
1/2/2011,544.254902
1/3/2011,604.071934
1/4/2011,586.7233796
1/5/2011,593.7470726
1/6/2011,581.4295455
1/7/2011,579.2376126
1/8/2011,523.4209115
1/9/2011,521.9663866
1/10/2011,574.3294393
1/11/2011,559.2416268
1/12/2011,557.8182844
1/13/2011,579.5835267
1/14/2011,541.6276042
1/15/2011,490.6448468
1/16/2011,497.0472103
1/17/2011,546.4834906
1/18/2011,536.875576
1/19/2011,532.842723
1/20/2011,535.9542334
1/21/2011,525.9903382
1/22/2011,480.9028497
1/23/2011,473.0875
1/24/2011,509.9567757
1/25/2011,496.2557545
1/26/2011,426.6586345
1/27/2011,487.4927711
1/28/2011,463.8058824
1/29/2011,442.9745989
1/30/2011,443.1641026
1/31/2011,472.424661
2/1/2011,467.8447059
2/2/2011,450.8329571
2/3/2011,464.2560976
2/4/2011,451.3049327
2/5/2011,435.8215962
2/6/2011,396.1255061
2/7/2011,450.2018141
2/8/2011,469.9497487
2/9/2011,458.4022727
2/10/2011,458.8248337
2/11/2011,446.4179954
2/12/2011,402.3523316
2/13/2011,391.4377682
2/14/2011,449.0528205
2/15/2011,437.5786925
2/16/2011,417.5381671
2/17/2011,461.5049889
2/18/2011,445.630825
2/19/2011,431.3599509
2/20/2011,396.6255061
2/21/2011,456.1304525
2/22/2011,456.6782407
2/23/2011,451.8240741
2/24/2011,463.218894
2/25/2011,467.2011905
2/26/2011,453.0742706
2/27/2011,435.4489796
2/28/2011,496.3780161
3/1/2011,488.5817757
3/2/2011,432.5857143
3/3/2011,484.244898
3/4/2011,480.2689655
3/5/2011,473.7759434
3/6/2011,454.0752419
3/7/2011,491.5100446
3/8/2011,507.4248826
3/9/2011,492.8115299
3/10/2011,498.2374429
3/11/2011,497
3/12/2011,469.3097826
3/13/2011,477.9243697
3/14/2011,501.1790698
3/15/2011,507.1966427
3/16/2011,486.6252874
3/17/2011,511.4832962
3/18/2011,485.3761792
3/19/2011,482.3802395
3/20/2011,471.1724138
3/21/2011,498.7273936
3/22/2011,501.2707838
3/23/2011,472.8214286
3/24/2011,491.1610276
3/25/2011,498.5804878
3/26/2011,467.2137097
3/27/2011,458.4179104
3/28/2011,490.9974937
3/29/2011,479.0313316
3/30/2011,463.6460484
3/31/2011,472.6609195
4/1/2011,493.5821429
4/2/2011,477.4626506
4/3/2011,464.7098214
4/4/2011,484.6443038
4/5/2011,481.681592
4/6/2011,481.9488095
4/7/2011,490.5613636
4/8/2011,481.1728972
4/9/2011,459.844504
4/10/2011,458.2857143
4/11/2011,496.9272076
4/12/2011,489.1544944
4/13/2011,491.4637681
4/14/2011,458.521875
4/15/2011,467.5775401
4/16/2011,487.4772727
4/17/2011,480.2033898
4/18/2011,503.105
4/19/2011,510.2386635
4/20/2011,500.5320988
4/21/2011,491.3153266
4/22/2011,467.3606061
4/23/2011,489.6
4/24/2011,487.8909953
4/25/2011,515.9379747
4/26/2011,513.7664975
4/27/2011,504.3882979
4/28/2011,530.4151899
4/29/2011,515.9110512
4/30/2011,514.0091463
5/1/2011,492.2834821
5/2/2011,530.8135593
5/3/2011,545.75
5/4/2011,536.9692875
5/5/2011,547.7330097
5/6/2011,535.8060109
5/7/2011,528.6010929
5/8/2011,517.9162996
5/9/2011,554.9670051
5/10/2011,570.8508772
5/11/2011,540.3430657
5/12/2011,566.2818627
5/13/2011,554.381295
5/14/2011,517.2803468
5/15/2011,522.2466063
5/16/2011,561.2594458
5/17/2011,571.1965318
5/18/2011,559.63125
5/19/2011,580.8864198
5/20/2011,554.2576531
5/21/2011,556.2370572
5/22/2011,541.4711111
5/23/2011,575.9796954
5/24/2011,586.0572917
5/25/2011,569.4423592
5/26/2011,592.3103896
5/27/2011,578.1260274
5/28/2011,562.9941691
5/29/2011,569.2541436
5/30/2011,582.3232044
5/31/2011,600.0465839
6/1/2011,588.8939791
6/2/2011,594.9975728
6/3/2011,590.2822384
6/4/2011,570.262963
6/5/2011,550.2151899
6/6/2011,596.3995272
6/7/2011,605.0095923
6/8/2011,598.1082353
6/9/2011,605.9557416
6/10/2011,600.0287081
6/11/2011,566.1714286
6/12/2011,575.4230769
6/13/2011,603.5072464
6/14/2011,614.6858513
6/15/2011,607.2487047
6/16/2011,614.8329298
6/17/2011,607.2131148
6/18/2011,589.1808786
6/19/2011,577.0082305
6/20/2011,605.7777778
6/21/2011,624.6990291
6/22/2011,610.13382
6/23/2011,629.5620609
6/24/2011,618.7511962
6/25/2011,594.3783784
6/26/2011,605.3463415
6/27/2011,617.2487624
6/28/2011,633.0583942
6/29/2011,611.4411028
6/30/2011,640.1048387
7/1/2011,621.4756381
7/2/2011,610.7706856
7/3/2011,593.953125
7/4/2011,621.6880734
7/5/2011,640.5200893
7/6/2011,621.1128319
7/7/2011,647.9021978
7/8/2011,618.3627907
7/9/2011,592.4579946
7/10/2011,615.250996
7/11/2011,636.1556064
7/12/2011,651.5800464
7/13/2011,629.4441913
7/14/2011,658.4569536
7/15/2011,656.8918919
7/16/2011,634.622549
7/17/2011,605.398374
7/18/2011,644.4763033
7/19/2011,664.0365297
7/20/2011,644.1336303
7/21/2011,653.8574561
7/22/2011,642.6369863
7/23/2011,628.1670823
7/24/2011,615.0414938
7/25/2011,647.5215311
7/26/2011,649.4418605
7/27/2011,641.9832536
7/28/2011,652.36
7/29/2011,640.1538462
7/30/2011,617.501385
7/31/2011,648
8/1/2011,661.2909931
8/2/2011,650.6517857
8/3/2011,637.7379913
8/4/2011,645.7832957
8/5/2011,626.7540603
8/6/2011,620.4064039
8/7/2011,612.9274194
8/8/2011,645.5177305
8/9/2011,636.7088036
8/10/2011,634.6447964
8/11/2011,649.039627
8/12/2011,636.0166667
8/13/2011,595.4444444
8/14/2011,618.4297872
8/15/2011,587.7795276
8/16/2011,649.2981221
8/17/2011,630.6897375
8/18/2011,637.9105882
8/19/2011,629.9467312
8/20/2011,625.5441176
8/21/2011,616.7656904
8/22/2011,633.1333333
8/23/2011,639.1594203
8/24/2011,638.5093897
8/25/2011,639.0380952
8/26/2011,634.5364322
8/27/2011,609.2407407
8/28/2011,631.2952381
8/29/2011,639.8672457
8/30/2011,612.1002571
8/31/2011,604.9288703
9/1/2011,627.4898219
9/2/2011,642.5911215
9/3/2011,629.1613692
9/4/2011,611.96875
9/5/2011,643.5223529
9/6/2011,634.0215311
9/7/2011,628.4373576
9/8/2011,613.8787185
9/9/2011,615.5060241
9/10/2011,602.8526012
9/11/2011,601.1535433
9/12/2011,636.5
9/13/2011,634.2064439
9/14/2011,629.0277136
9/15/2011,645.3828829
9/16/2011,639.1186047
9/17/2011,620.8467532
9/18/2011,607.968
9/19/2011,623.5306604
9/20/2011,638.6028369
9/21/2011,617.4201878
9/22/2011,637.9157428
9/23/2011,629.5153664
9/24/2011,626.9842932
9/25/2011,609.2464455
9/26/2011,647.1122195
9/27/2011,635.8544474
9/28/2011,634.8854167
9/29/2011,621.4328358
9/30/2011,635.2556818
10/1/2011,618.4897436
10/2/2011,587.6932773
10/3/2011,615.7821522
10/4/2011,613.6026667
10/5/2011,584.4347826
10/6/2011,572.7207792
10/7/2011,601.2480418
10/8/2011,573.1842105
10/9/2011,584.4197531
10/10/2011,616.6997579
10/11/2011,601.1042254
10/12/2011,610.0225734
10/13/2011,616.5704388
10/14/2011,603.7095238
10/15/2011,593.5974026
10/16/2011,575.6496063
10/17/2011,611.9776675
10/18/2011,608.0427136
10/19/2011,587.8985507
10/20/2011,591.6180049
10/21/2011,583.9336609
10/22/2011,555.0793651
10/23/2011,539.1524664
10/24/2011,586.1442543
10/25/2011,580.1369863
10/26/2011,552.3710938
10/27/2011,618.7080292
10/28/2011,585.797546
10/29/2011,567.0501319
10/30/2011,549.9132653
10/31/2011,598.9655172
11/1/2011,549.4605598
11/2/2011,570.0182648
11/3/2011,588.5547945
11/4/2011,595.0552995
11/5/2011,562.6005025
11/6/2011,520.5198238
11/7/2011,518.9228296
11/8/2011,588.4292343
11/9/2011,575.2373272
11/10/2011,601.3813559
11/11/2011,573.2027972
11/12/2011,529.7569061
11/13/2011,535.6788618
11/14/2011,593.059633
11/15/2011,589.8992974
11/16/2011,575.6040268
11/17/2011,569.6728538
11/18/2011,558.3380282
11/19/2011,569.4387755
11/20/2011,515.9875
11/21/2011,576.9654378
11/22/2011,564.3634204
11/23/2011,552.4369159
11/24/2011,564.9037037
11/25/2011,539.8461538
11/26/2011,540.2311558
11/27/2011,487.8039216
11/28/2011,557.3372093
11/29/2011,507.2293814
11/30/2011,543.5859375
12/1/2011,558.7328244
12/2/2011,526.7170264
12/3/2011,515.5412621
12/4/2011,475.5867769
12/5/2011,476.3743842
12/6/2011,512.7726027
12/7/2011,513.0904977
12/8/2011,506.2175926
12/9/2011,495.470024
12/10/2011,438.2097701
12/11/2011,438.7478992
12/12/2011,505.3457077
12/13/2011,495.3770492
12/14/2011,487.0443925
12/15/2011,491.2141176
12/16/2011,467.1853659
